img_name,x1,y1,x2,y2,label,z,k-fold
./segments/images/imgcU273 100.png,79,69,102,98,22,1.25,2
./segments/images/imgcU273 100.png,76,115,101,144,31,1.25,2
./segments/images/imgcU273 100.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 101.png,79,70,102,98,22,1.25,2
./segments/images/imgcU273 101.png,76,115,101,144,31,1.25,2
./segments/images/imgcU273 101.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 102.png,79,72,101,98,22,1.25,2
./segments/images/imgcU273 102.png,76,114,101,144,31,1.25,2
./segments/images/imgcU273 102.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 103.png,79,74,101,98,22,1.25,2
./segments/images/imgcU273 103.png,76,114,101,143,31,1.25,2
./segments/images/imgcU273 103.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 104.png,79,74,100,98,22,1.25,2
./segments/images/imgcU273 104.png,76,114,101,143,31,1.25,2
./segments/images/imgcU273 104.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 105.png,79,74,99,98,22,1.25,2
./segments/images/imgcU273 105.png,76,114,101,142,31,1.25,2
./segments/images/imgcU273 105.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 106.png,79,74,98,98,22,1.25,2
./segments/images/imgcU273 106.png,76,114,101,141,31,1.25,2
./segments/images/imgcU273 106.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 107.png,79,75,97,98,22,1.25,2
./segments/images/imgcU273 107.png,76,114,101,140,31,1.25,2
./segments/images/imgcU273 107.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 108.png,79,76,97,98,22,1.25,2
./segments/images/imgcU273 108.png,76,114,101,139,31,1.25,2
./segments/images/imgcU273 108.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 109.png,79,77,97,98,22,1.25,2
./segments/images/imgcU273 109.png,76,114,101,137,31,1.25,2
./segments/images/imgcU273 109.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 110.png,79,78,96,98,22,1.25,2
./segments/images/imgcU273 110.png,76,114,100,135,31,1.25,2
./segments/images/imgcU273 110.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 111.png,79,79,95,98,22,1.25,2
./segments/images/imgcU273 111.png,76,114,100,134,31,1.25,2
./segments/images/imgcU273 111.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 112.png,76,114,100,134,31,1.25,2
./segments/images/imgcU273 112.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 113.png,76,114,99,134,31,1.25,2
./segments/images/imgcU273 113.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 114.png,62,79,82,96,21,1.25,2
./segments/images/imgcU273 114.png,76,115,98,134,31,1.25,2
./segments/images/imgcU273 114.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 115.png,61,79,82,96,21,1.25,2
./segments/images/imgcU273 115.png,76,115,93,133,31,1.25,2
./segments/images/imgcU273 115.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 116.png,61,79,82,96,21,1.25,2
./segments/images/imgcU273 116.png,76,116,92,132,31,1.25,2
./segments/images/imgcU273 116.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 117.png,61,79,82,96,21,1.25,2
./segments/images/imgcU273 117.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 118.png,61,79,82,96,21,1.25,2
./segments/images/imgcU273 118.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 119.png,61,79,82,96,21,1.25,2
./segments/images/imgcU273 119.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 120.png,61,79,82,96,21,1.25,2
./segments/images/imgcU273 120.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 121.png,61,79,82,96,21,1.25,2
./segments/images/imgcU273 121.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 122.png,61,79,82,96,21,1.25,2
./segments/images/imgcU273 122.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU273 123.png,61,79,82,95,21,1.25,2
./segments/images/imgcU273 123.png,0,0,110,164,bg,1.25,2
./segments/images/imgcU274 59.png,33,76,49,92,32,1.25,1
./segments/images/imgcU274 59.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 60.png,33,76,49,92,32,1.25,1
./segments/images/imgcU274 60.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 61.png,33,75,49,92,32,1.25,1
./segments/images/imgcU274 61.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 62.png,33,74,49,93,32,1.25,1
./segments/images/imgcU274 62.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 63.png,33,73,49,93,32,1.25,1
./segments/images/imgcU274 63.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 64.png,33,73,49,93,32,1.25,1
./segments/images/imgcU274 64.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 65.png,33,72,49,93,32,1.25,1
./segments/images/imgcU274 65.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 66.png,33,72,49,93,32,1.25,1
./segments/images/imgcU274 66.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 67.png,33,72,49,93,32,1.25,1
./segments/images/imgcU274 67.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 68.png,33,71,49,92,32,1.25,1
./segments/images/imgcU274 68.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 69.png,33,70,49,92,32,1.25,1
./segments/images/imgcU274 69.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 70.png,33,70,49,92,32,1.25,1
./segments/images/imgcU274 70.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 71.png,33,69,49,92,32,1.25,1
./segments/images/imgcU274 71.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 72.png,33,68,49,91,32,1.25,1
./segments/images/imgcU274 72.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 73.png,33,24,57,40,21,1.25,1
./segments/images/imgcU274 73.png,33,68,49,91,32,1.25,1
./segments/images/imgcU274 73.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 74.png,33,24,57,41,21,1.25,1
./segments/images/imgcU274 74.png,33,67,49,91,32,1.25,1
./segments/images/imgcU274 74.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 75.png,33,24,57,43,21,1.25,1
./segments/images/imgcU274 75.png,33,67,49,90,32,1.25,1
./segments/images/imgcU274 75.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 76.png,33,24,57,44,21,1.25,1
./segments/images/imgcU274 76.png,33,67,49,89,32,1.25,1
./segments/images/imgcU274 76.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 77.png,33,25,57,45,21,1.25,1
./segments/images/imgcU274 77.png,33,66,49,89,32,1.25,1
./segments/images/imgcU274 77.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 78.png,33,25,57,46,21,1.25,1
./segments/images/imgcU274 78.png,33,66,49,88,32,1.25,1
./segments/images/imgcU274 78.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 79.png,33,25,56,46,21,1.25,1
./segments/images/imgcU274 79.png,33,65,49,88,32,1.25,1
./segments/images/imgcU274 79.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 80.png,33,25,54,47,21,1.25,1
./segments/images/imgcU274 80.png,33,65,49,88,32,1.25,1
./segments/images/imgcU274 80.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 81.png,33,26,53,47,21,1.25,1
./segments/images/imgcU274 81.png,33,64,49,88,32,1.25,1
./segments/images/imgcU274 81.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 82.png,33,26,52,47,21,1.25,1
./segments/images/imgcU274 82.png,33,64,49,88,32,1.25,1
./segments/images/imgcU274 82.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 83.png,33,26,51,47,21,1.25,1
./segments/images/imgcU274 83.png,33,64,49,87,32,1.25,1
./segments/images/imgcU274 83.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 84.png,33,26,51,47,21,1.25,1
./segments/images/imgcU274 84.png,33,64,49,86,32,1.25,1
./segments/images/imgcU274 84.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 85.png,33,26,51,47,21,1.25,1
./segments/images/imgcU274 85.png,33,64,49,86,32,1.25,1
./segments/images/imgcU274 85.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 86.png,33,26,51,47,21,1.25,1
./segments/images/imgcU274 86.png,33,64,49,86,32,1.25,1
./segments/images/imgcU274 86.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 87.png,33,26,51,46,21,1.25,1
./segments/images/imgcU274 87.png,33,63,49,86,32,1.25,1
./segments/images/imgcU274 87.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 88.png,33,26,50,46,21,1.25,1
./segments/images/imgcU274 88.png,33,63,49,85,32,1.25,1
./segments/images/imgcU274 88.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 89.png,33,26,50,45,21,1.25,1
./segments/images/imgcU274 89.png,33,62,49,85,32,1.25,1
./segments/images/imgcU274 89.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 90.png,33,27,49,44,21,1.25,1
./segments/images/imgcU274 90.png,33,62,49,84,32,1.25,1
./segments/images/imgcU274 90.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 91.png,33,62,49,84,32,1.25,1
./segments/images/imgcU274 91.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 92.png,33,62,49,84,32,1.25,1
./segments/images/imgcU274 92.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 93.png,33,62,49,83,32,1.25,1
./segments/images/imgcU274 93.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 94.png,33,62,49,83,32,1.25,1
./segments/images/imgcU274 94.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 95.png,33,61,49,83,32,1.25,1
./segments/images/imgcU274 95.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 96.png,33,61,49,83,32,1.25,1
./segments/images/imgcU274 96.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 97.png,33,61,49,83,32,1.25,1
./segments/images/imgcU274 97.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 98.png,33,61,49,83,32,1.25,1
./segments/images/imgcU274 98.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU274 99.png,33,61,49,83,32,1.25,1
./segments/images/imgcU274 99.png,0,0,110,140,bg,1.25,1
./segments/images/imgcU284 52.png,32,62,49,108,9,1.25,2
./segments/images/imgcU284 52.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 53.png,32,62,49,109,9,1.25,2
./segments/images/imgcU284 53.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 54.png,32,62,49,109,9,1.25,2
./segments/images/imgcU284 54.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 55.png,31,62,49,109,9,1.25,2
./segments/images/imgcU284 55.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 56.png,31,62,49,109,9,1.25,2
./segments/images/imgcU284 56.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 57.png,31,62,49,109,9,1.25,2
./segments/images/imgcU284 57.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 58.png,30,62,49,109,9,1.25,2
./segments/images/imgcU284 58.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 59.png,30,62,49,109,9,1.25,2
./segments/images/imgcU284 59.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 60.png,30,62,49,109,9,1.25,2
./segments/images/imgcU284 60.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 61.png,30,62,49,109,9,1.25,2
./segments/images/imgcU284 61.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 62.png,30,62,49,108,9,1.25,2
./segments/images/imgcU284 62.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 63.png,30,62,49,108,9,1.25,2
./segments/images/imgcU284 63.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 64.png,30,62,49,108,9,1.25,2
./segments/images/imgcU284 64.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 65.png,31,62,49,108,9,1.25,2
./segments/images/imgcU284 65.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 66.png,31,62,49,108,9,1.25,2
./segments/images/imgcU284 66.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 67.png,31,62,49,108,9,1.25,2
./segments/images/imgcU284 67.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 68.png,31,62,49,108,9,1.25,2
./segments/images/imgcU284 68.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 69.png,32,63,49,107,9,1.25,2
./segments/images/imgcU284 69.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 70.png,32,63,49,107,9,1.25,2
./segments/images/imgcU284 70.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 92.png,62,96,79,113,32,1.25,2
./segments/images/imgcU284 92.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 93.png,62,96,80,113,32,1.25,2
./segments/images/imgcU284 93.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 94.png,62,96,83,113,32,1.25,2
./segments/images/imgcU284 94.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 95.png,62,96,84,113,32,1.25,2
./segments/images/imgcU284 95.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 96.png,62,96,84,113,32,1.25,2
./segments/images/imgcU284 96.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 97.png,62,96,85,113,32,1.25,2
./segments/images/imgcU284 97.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 98.png,62,96,85,113,32,1.25,2
./segments/images/imgcU284 98.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 99.png,62,94,85,113,32,1.25,2
./segments/images/imgcU284 99.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 100.png,62,93,85,113,32,1.25,2
./segments/images/imgcU284 100.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 101.png,62,92,85,112,32,1.25,2
./segments/images/imgcU284 101.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 102.png,62,91,85,112,32,1.25,2
./segments/images/imgcU284 102.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 103.png,62,91,85,112,32,1.25,2
./segments/images/imgcU284 103.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 104.png,62,90,85,112,32,1.25,2
./segments/images/imgcU284 104.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 105.png,62,89,85,112,32,1.25,2
./segments/images/imgcU284 105.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 106.png,62,88,85,112,32,1.25,2
./segments/images/imgcU284 106.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 107.png,62,88,85,111,32,1.25,2
./segments/images/imgcU284 107.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 108.png,62,88,85,111,32,1.25,2
./segments/images/imgcU284 108.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 109.png,62,88,85,110,32,1.25,2
./segments/images/imgcU284 109.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 110.png,62,88,85,109,32,1.25,2
./segments/images/imgcU284 110.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 111.png,62,88,85,109,32,1.25,2
./segments/images/imgcU284 111.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 112.png,62,88,85,109,32,1.25,2
./segments/images/imgcU284 112.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 113.png,62,88,85,109,32,1.25,2
./segments/images/imgcU284 113.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 114.png,62,88,85,109,32,1.25,2
./segments/images/imgcU284 114.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 115.png,62,88,85,108,32,1.25,2
./segments/images/imgcU284 115.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 116.png,62,88,84,109,32,1.25,2
./segments/images/imgcU284 116.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 117.png,62,88,84,109,32,1.25,2
./segments/images/imgcU284 117.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 118.png,62,88,83,109,32,1.25,2
./segments/images/imgcU284 118.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 119.png,62,88,81,109,32,1.25,2
./segments/images/imgcU284 119.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 120.png,62,88,80,109,32,1.25,2
./segments/images/imgcU284 120.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 121.png,62,89,80,109,32,1.25,2
./segments/images/imgcU284 121.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU284 122.png,62,89,79,109,32,1.25,2
./segments/images/imgcU284 122.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU286 68.png,46,40,65,56,31,1.25,1
./segments/images/imgcU286 68.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 69.png,46,40,66,56,31,1.25,1
./segments/images/imgcU286 69.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 70.png,46,40,66,56,31,1.25,1
./segments/images/imgcU286 70.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 71.png,46,40,66,56,31,1.25,1
./segments/images/imgcU286 71.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 72.png,46,40,66,56,31,1.25,1
./segments/images/imgcU286 72.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 73.png,46,40,66,57,31,1.25,1
./segments/images/imgcU286 73.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 74.png,46,41,66,57,31,1.25,1
./segments/images/imgcU286 74.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 75.png,46,41,66,57,31,1.25,1
./segments/images/imgcU286 75.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 76.png,46,41,66,58,31,1.25,1
./segments/images/imgcU286 76.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 77.png,46,41,66,58,31,1.25,1
./segments/images/imgcU286 77.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 78.png,46,42,66,59,31,1.25,1
./segments/images/imgcU286 78.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 79.png,44,42,66,59,31,1.25,1
./segments/images/imgcU286 79.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 80.png,44,42,66,59,31,1.25,1
./segments/images/imgcU286 80.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 81.png,43,42,66,60,31,1.25,1
./segments/images/imgcU286 81.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 82.png,43,42,66,60,31,1.25,1
./segments/images/imgcU286 82.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 83.png,43,43,66,61,31,1.25,1
./segments/images/imgcU286 83.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 84.png,43,43,66,61,31,1.25,1
./segments/images/imgcU286 84.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 85.png,43,44,66,61,31,1.25,1
./segments/images/imgcU286 85.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 86.png,43,44,65,61,31,1.25,1
./segments/images/imgcU286 86.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 87.png,43,45,64,61,31,1.25,1
./segments/images/imgcU286 87.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 88.png,43,45,63,62,31,1.25,1
./segments/images/imgcU286 88.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 89.png,43,46,63,63,31,1.25,1
./segments/images/imgcU286 89.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 90.png,43,47,62,63,31,1.25,1
./segments/images/imgcU286 90.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU286 91.png,43,47,62,63,31,1.25,1
./segments/images/imgcU286 91.png,0,0,110,128,bg,1.25,1
./segments/images/imgcU288 103.png,58,110,75,127,31,1.25,2
./segments/images/imgcU288 103.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 104.png,57,110,77,127,31,1.25,2
./segments/images/imgcU288 104.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 105.png,57,110,77,127,31,1.25,2
./segments/images/imgcU288 105.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 106.png,57,109,77,127,31,1.25,2
./segments/images/imgcU288 106.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 107.png,57,109,77,127,31,1.25,2
./segments/images/imgcU288 107.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 108.png,57,109,77,127,31,1.25,2
./segments/images/imgcU288 108.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 109.png,57,109,77,127,31,1.25,2
./segments/images/imgcU288 109.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 110.png,57,109,77,127,31,1.25,2
./segments/images/imgcU288 110.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 111.png,64,63,87,79,21,1.25,2
./segments/images/imgcU288 111.png,57,109,77,127,31,1.25,2
./segments/images/imgcU288 111.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 112.png,64,63,87,80,21,1.25,2
./segments/images/imgcU288 112.png,57,109,77,127,31,1.25,2
./segments/images/imgcU288 112.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 113.png,64,63,87,81,21,1.25,2
./segments/images/imgcU288 113.png,56,109,77,127,31,1.25,2
./segments/images/imgcU288 113.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 114.png,64,63,87,81,21,1.25,2
./segments/images/imgcU288 114.png,54,108,77,127,31,1.25,2
./segments/images/imgcU288 114.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 115.png,64,63,87,81,21,1.25,2
./segments/images/imgcU288 115.png,54,107,77,126,31,1.25,2
./segments/images/imgcU288 115.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 116.png,64,63,87,81,21,1.25,2
./segments/images/imgcU288 116.png,54,106,77,125,31,1.25,2
./segments/images/imgcU288 116.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 117.png,64,64,87,81,21,1.25,2
./segments/images/imgcU288 117.png,54,105,77,124,31,1.25,2
./segments/images/imgcU288 117.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 118.png,64,64,87,81,21,1.25,2
./segments/images/imgcU288 118.png,54,104,77,124,31,1.25,2
./segments/images/imgcU288 118.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 119.png,64,64,87,81,21,1.25,2
./segments/images/imgcU288 119.png,54,104,77,124,31,1.25,2
./segments/images/imgcU288 119.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 120.png,64,64,87,81,21,1.25,2
./segments/images/imgcU288 120.png,54,104,77,124,31,1.25,2
./segments/images/imgcU288 120.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 121.png,64,65,87,81,21,1.25,2
./segments/images/imgcU288 121.png,54,104,77,124,31,1.25,2
./segments/images/imgcU288 121.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 122.png,54,104,77,124,31,1.25,2
./segments/images/imgcU288 122.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 123.png,54,104,77,124,31,1.25,2
./segments/images/imgcU288 123.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 124.png,54,104,77,123,31,1.25,2
./segments/images/imgcU288 124.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 125.png,54,104,77,123,31,1.25,2
./segments/images/imgcU288 125.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 126.png,54,104,77,123,31,1.25,2
./segments/images/imgcU288 126.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 127.png,54,104,77,123,31,1.25,2
./segments/images/imgcU288 127.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 128.png,54,104,75,122,31,1.25,2
./segments/images/imgcU288 128.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 129.png,54,104,74,122,31,1.25,2
./segments/images/imgcU288 129.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU288 130.png,54,104,74,121,31,1.25,2
./segments/images/imgcU288 130.png,0,0,110,160,bg,1.25,2
./segments/images/imgcU298 120.png,7,95,24,114,11,1.25,1
./segments/images/imgcU298 120.png,0,0,110,164,bg,1.25,1
./segments/images/imgcU298 121.png,7,95,24,114,11,1.25,1
./segments/images/imgcU298 121.png,0,0,110,164,bg,1.25,1
./segments/images/imgcU298 122.png,6,94,24,115,11,1.25,1
./segments/images/imgcU298 122.png,0,0,110,164,bg,1.25,1
./segments/images/imgcU298 123.png,6,93,30,115,11,1.25,1
./segments/images/imgcU298 123.png,0,0,110,164,bg,1.25,1
./segments/images/imgcU298 124.png,6,92,30,115,11,1.25,1
./segments/images/imgcU298 124.png,0,0,110,164,bg,1.25,1
./segments/images/imgcU298 125.png,6,92,31,115,11,1.25,1
./segments/images/imgcU298 125.png,0,0,110,164,bg,1.25,1
./segments/images/imgcU298 126.png,6,91,31,115,11,1.25,1
./segments/images/imgcU298 126.png,0,0,110,164,bg,1.25,1
./segments/images/imgcU298 127.png,6,91,31,115,11,1.25,1
./segments/images/imgcU298 127.png,0,0,110,164,bg,1.25,1
./segments/images/imgcU298 128.png,6,91,31,115,11,1.25,1
./segments/images/imgcU298 128.png,0,0,110,164,bg,1.25,1
./segments/images/imgcU298 129.png,6,91,31,115,11,1.25,1
./segments/images/imgcU298 129.png,0,0,110,164,bg,1.25,1
./segments/images/imgcU298 130.png,6,91,31,115,11,1.25,1
./segments/images/imgcU298 130.png,0,0,110,164,bg,1.25,1
./segments/images/imgcU298 131.png,6,91,31,115,11,1.25,1
./segments/images/imgcU298 131.png,0,0,110,164,bg,1.25,1
./segments/images/imgcU298 132.png,6,91,31,114,11,1.25,1
./segments/images/imgcU298 132.png,0,0,110,164,bg,1.25,1
./segments/images/imgcU298 133.png,7,92,31,113,11,1.25,1
./segments/images/imgcU298 133.png,0,0,110,164,bg,1.25,1
./segments/images/imgcU303 114.png,0,81,16,97,11,1.25,0
./segments/images/imgcU303 114.png,0,0,110,164,bg,1.25,0
./segments/images/imgcU303 115.png,0,81,16,97,11,1.25,0
./segments/images/imgcU303 115.png,0,0,110,164,bg,1.25,0
./segments/images/imgcU303 116.png,0,81,16,97,11,1.25,0
./segments/images/imgcU303 116.png,0,0,110,164,bg,1.25,0
./segments/images/imgcU303 117.png,0,81,16,97,11,1.25,0
./segments/images/imgcU303 117.png,0,0,110,164,bg,1.25,0
./segments/images/imgcU303 118.png,0,81,16,97,11,1.25,0
./segments/images/imgcU303 118.png,0,0,110,164,bg,1.25,0
./segments/images/imgcU303 119.png,0,81,16,97,11,1.25,0
./segments/images/imgcU303 119.png,0,0,110,164,bg,1.25,0
./segments/images/imgcU309 105.png,3,79,22,95,11,1.25,0
./segments/images/imgcU309 105.png,0,0,110,164,bg,1.25,0
./segments/images/imgcU309 106.png,3,79,22,95,11,1.25,0
./segments/images/imgcU309 106.png,0,0,110,164,bg,1.25,0
./segments/images/imgcU309 107.png,3,79,22,95,11,1.25,0
./segments/images/imgcU309 107.png,0,0,110,164,bg,1.25,0
./segments/images/imgcU309 108.png,3,79,22,95,11,1.25,0
./segments/images/imgcU309 108.png,0,0,110,164,bg,1.25,0
./segments/images/imgcU31 64.png,43,83,59,101,32,1.25,0
./segments/images/imgcU31 64.png,0,0,110,128,bg,1.25,0
./segments/images/imgcU31 65.png,43,82,66,101,32,1.25,0
./segments/images/imgcU31 65.png,0,0,110,128,bg,1.25,0
